Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,customer_answered_call,customer_response_time,customer_availability,visitor_pass_status,society_security_level,gate_wait_time,driver_status,previous_failed_deliveries,address_confidence,preferred_delivery_slot,estimated_arrival_delay,driver_experience,pickup_delay_minutes,hour_of_day,day_of_week,is_weekend,arrival_within_preferred_slot,customer_reachability_score,society_accessibility_score,driver_reliability_score
30,4.4,5,1,1,0,165,1,37,2,0,2,1,1,1,92,1,12,7,10.0,21,2,True,1,93.83333333333333,38,100
34,4.6,0,3,0,0,140,1,38,2,1,1,8,1,2,62,1,8,6,15.0,18,0,False,1,93.66666666666667,84,100
29,4.7,2,2,0,3,60,1,7,1,0,1,3,1,0,100,1,3,2,15.0,8,3,True,0,98.83333333333333,94,100
28,4.5,4,1,1,3,95,1,31,0,0,1,1,1,1,73,0,10,14,5.0,21,5,False,0,94.83333333333333,98,100
35,4.5,3,2,1,0,135,1,63,0,0,1,3,1,1,71,1,6,5,10.0,23,2,True,1,89.5,94,100
30,5.0,3,1,0,0,185,0,232,3,0,0,2,1,1,58,2,11,12,5.0,19,0,False,0,10.0,66,100
29,4.3,3,1,0,0,190,0,422,1,0,0,4,1,0,58,1,13,8,5.0,20,6,False,1,10.0,62,100
38,4.3,0,1,1,0,195,1,29,0,0,0,4,1,0,71,0,7,6,10.0,21,5,False,0,95.16666666666667,62,100
33,4.5,5,3,0,0,130,0,361,0,2,0,33,1,0,93,1,5,5,10.0,19,0,False,1,10.0,4,100
34,4.7,0,2,0,0,115,1,78,2,0,1,3,1,1,76,0,3,5,10.0,23,4,False,0,87.0,94,100
37,5.0,1,2,0,3,190,1,92,0,0,0,4,1,1,71,1,10,5,10.0,23,1,False,1,84.66666666666667,62,100
31,4.6,4,1,1,3,95,1,114,2,0,0,1,1,0,79,0,0,11,15.0,19,3,True,0,81.0,68,100
21,5.0,1,1,0,0,160,0,500,0,1,0,9,1,1,60,2,0,7,10.0,19,2,True,0,10.0,52,100
39,4.8,4,2,2,3,60,1,11,0,0,1,2,1,2,62,1,12,14,15.0,9,0,False,0,98.16666666666667,96,100
23,5.0,0,1,0,3,24,1,97,1,0,1,1,1,0,97,0,14,3,15.0,21,1,False,0,83.83333333333333,98,100
30,4.5,2,2,0,3,100,1,86,2,0,1,1,1,3,96,0,9,13,5.0,23,6,False,0,85.66666666666667,98,100
32,4.1,3,3,0,0,180,1,63,0,0,0,4,2,1,86,2,2,12,5.0,18,3,True,0,89.5,62,79
34,4.2,2,1,1,0,155,1,34,1,0,2,2,1,2,72,2,9,2,5.0,19,0,False,0,94.33333333333333,36,94
36,4.7,2,2,1,3,95,1,35,0,0,0,1,0,0,99,2,12,1,5.0,23,3,True,0,94.16666666666667,68,22
23,4.8,1,3,0,1,70,1,58,2,1,1,17,0,0,87,1,1,2,10.0,17,5,False,1,90.33333333333333,66,24
21,4.8,5,2,0,0,80,1,11,0,0,1,1,1,1,70,0,12,6,5.0,9,5,False,0,98.16666666666667,98,100
36,4.1,2,1,0,0,240,1,99,3,0,1,4,1,1,88,2,6,7,10.0,20,0,False,0,83.5,92,100
39,4.4,0,1,1,0,225,1,13,0,0,2,3,1,2,87,1,6,3,10.0,21,2,True,1,97.83333333333333,34,96
30,4.6,4,1,0,0,145,1,89,2,1,1,17,1,0,92,2,13,8,15.0,19,0,False,0,85.16666666666667,66,100
23,4.9,5,0,0,0,65,0,464,2,1,1,13,1,0,94,1,12,4,10.0,13,1,False,0,10.0,74,100
21,5.0,1,1,0,0,215,0,400,2,0,2,2,1,2,58,0,2,15,15.0,19,4,False,0,10.0,36,100
32,4.8,0,0,1,3,140,0,584,0,0,0,1,1,0,74,0,7,4,15.0,13,6,False,1,10.0,68,100
26,4.9,2,2,1,0,55,1,99,2,1,2,16,1,1,98,1,1,2,10.0,22,0,False,1,83.5,8,99
37,4.9,1,3,0,0,85,0,341,0,1,2,8,1,1,98,1,10,9,15.0,18,2,True,1,10.0,24,100
28,4.8,0,3,0,0,160,1,8,2,0,0,3,2,1,83,1,9,5,15.0,17,5,False,1,98.66666666666667,64,65
39,4.6,0,1,1,0,240,1,105,1,0,2,4,1,0,98,2,10,13,5.0,21,0,False,0,82.5,32,100
24,5.0,0,3,0,0,50,1,59,0,1,0,19,1,2,57,1,6,13,15.0,18,0,False,1,90.16666666666667,32,100
37,4.6,2,2,0,0,130,1,5,0,0,0,4,1,1,71,1,8,2,10.0,9,1,False,0,99.16666666666667,62,99
30,4.5,4,2,1,0,100,1,105,0,0,2,2,1,3,55,2,3,8,15.0,23,1,False,0,82.5,36,100
27,4.6,0,2,1,0,135,1,56,2,0,2,1,1,0,60,0,6,3,5.0,22,2,True,0,90.66666666666667,38,100
33,4.3,1,1,0,3,225,1,115,2,0,2,1,1,1,69,0,11,11,10.0,20,0,False,0,80.83333333333333,38,100
27,4.7,5,1,0,0,120,1,91,0,0,0,2,1,2,97,2,8,1,10.0,19,3,True,0,84.83333333333333,66,92
26,4.8,3,2,2,0,80,1,34,3,0,2,3,1,0,58,0,4,11,5.0,23,5,False,0,94.33333333333333,34,100
24,4.7,0,1,0,0,120,1,77,1,1,2,13,1,1,89,0,9,10,15.0,19,3,True,0,87.16666666666667,14,100
36,4.8,5,3,1,3,145,1,100,1,0,0,4,1,2,71,1,7,6,15.0,17,3,True,1,83.33333333333333,62,100
39,4.7,5,2,1,0,95,1,53,0,0,2,4,1,1,57,0,14,4,10.0,22,3,True,0,91.16666666666667,32,100
32,4.9,1,3,1,3,150,0,258,3,0,0,1,1,0,83,1,7,6,5.0,18,0,False,1,10.0,68,100
31,4.6,2,2,0,0,120,1,51,0,1,0,12,1,1,71,1,13,9,10.0,23,0,False,1,91.5,46,100
34,4.4,1,1,1,0,190,0,395,2,1,0,10,2,1,82,0,7,8,10.0,20,1,False,0,10.0,50,71
24,4.9,2,0,0,3,110,1,77,0,1,2,13,1,0,91,2,8,15,10.0,11,2,True,1,87.16666666666667,14,100
30,4.7,4,2,0,0,115,1,23,1,2,0,31,1,1,95,0,6,8,10.0,22,0,False,0,96.16666666666667,8,100
24,4.9,4,3,1,0,75,1,62,1,2,2,26,1,0,93,1,0,13,5.0,18,2,True,1,89.66666666666667,0,100
23,4.7,1,0,2,0,125,0,210,2,0,0,3,1,0,67,2,9,13,5.0,14,4,False,0,10.0,64,100
32,4.9,4,0,0,3,75,1,71,2,0,0,2,1,3,99,1,5,9,15.0,12,1,False,0,88.16666666666667,66,100
36,4.8,4,1,0,0,140,1,99,0,0,0,4,1,1,91,0,13,3,5.0,20,4,False,0,83.5,62,100
28,4.9,5,1,0,0,160,1,68,0,0,0,4,1,1,62,0,0,10,15.0,20,4,False,0,88.66666666666667,62,100
23,4.0,1,1,1,0,190,1,45,1,0,1,3,1,4,67,2,0,7,15.0,21,1,False,0,92.5,94,94
35,4.2,2,0,2,0,165,1,117,0,0,0,2,1,1,57,1,7,8,10.0,11,2,True,0,80.5,66,100
36,4.8,3,2,1,0,140,1,76,3,0,2,1,1,2,65,2,0,6,10.0,22,2,True,0,87.33333333333333,38,100
25,4.7,5,0,0,3,95,1,39,0,1,0,16,1,3,72,2,13,13,10.0,11,0,False,1,93.5,38,100
32,4.6,4,1,0,3,120,0,360,2,0,2,1,0,0,69,1,3,7,10.0,21,3,True,1,10.0,38,34
36,4.7,2,1,1,0,125,1,34,0,0,0,2,1,2,71,2,6,2,10.0,21,4,False,0,94.33333333333333,66,94
29,4.8,0,3,1,0,85,1,67,2,1,0,17,1,0,96,0,6,4,15.0,19,0,False,0,88.83333333333333,36,100
32,3.6,0,2,0,0,175,1,68,2,1,0,14,1,1,69,2,1,9,5.0,23,2,True,0,88.66666666666667,42,100
29,5.0,4,2,1,1,75,1,6,1,0,2,2,1,0,100,2,8,11,5.0,23,3,True,0,99.0,36,100
25,4.5,4,1,0,0,95,1,11,3,0,1,4,1,2,88,2,10,8,15.0,20,5,False,0,98.16666666666667,92,100
25,4.8,1,2,2,0,19,0,330,1,1,0,13,1,0,62,2,8,9,10.0,22,0,False,0,10.0,44,100
25,4.7,0,3,0,0,95,1,54,2,0,2,3,1,1,84,0,8,8,15.0,17,1,False,0,91.0,34,100
30,4.7,1,1,0,0,220,1,113,1,0,0,3,1,2,100,0,11,14,5.0,19,5,False,0,81.16666666666667,64,100
35,4.8,3,2,2,0,125,1,49,2,2,2,34,1,2,67,0,2,1,10.0,10,5,False,0,91.83333333333333,0,92
21,4.7,2,3,0,3,75,1,69,0,0,1,1,1,1,98,1,5,15,10.0,18,0,False,1,88.5,98,100
36,4.9,1,3,2,3,150,1,47,0,0,2,4,0,0,94,0,7,5,5.0,18,0,False,0,92.16666666666667,32,30
35,4.2,4,1,1,0,155,1,39,0,0,1,2,1,1,57,1,13,1,10.0,20,1,False,1,93.5,96,97
22,4.7,3,2,0,0,110,1,62,1,0,2,2,1,1,71,0,13,6,15.0,23,4,False,0,89.66666666666667,36,100
30,4.2,0,0,1,0,170,1,100,3,1,1,15,0,2,71,2,6,3,5.0,11,4,False,1,83.33333333333333,70,16
27,4.9,5,1,2,3,80,1,110,3,1,2,16,1,1,83,0,0,4,5.0,20,3,True,0,81.66666666666667,8,100
34,4.8,2,3,0,3,150,0,383,2,0,0,2,1,0,100,0,5,8,5.0,18,1,False,0,10.0,66,100
38,4.4,5,3,0,0,160,1,24,0,1,0,15,1,1,86,0,6,3,5.0,18,0,False,0,96.0,40,100
26,4.9,5,1,0,0,180,1,42,0,0,1,3,1,0,60,1,1,14,10.0,20,3,True,1,93.0,94,100
37,4.6,5,2,0,0,23,1,73,2,1,1,10,1,0,60,1,14,7,10.0,10,5,False,0,87.83333333333333,80,100
30,4.9,1,3,0,3,95,1,5,0,1,0,13,1,3,88,2,10,12,10.0,17,5,False,0,99.16666666666667,44,100
38,5.0,5,1,0,0,175,1,30,2,0,2,2,1,0,56,0,10,13,10.0,21,3,True,0,95.0,36,100
31,4.1,5,0,0,0,200,1,36,3,0,0,1,0,1,78,0,9,9,15.0,11,3,True,0,94.0,68,33
28,4.9,2,2,0,0,90,0,275,2,2,2,21,1,1,73,1,9,14,-1425.0,23,5,False,1,10.0,0,100
24,4.8,4,3,1,0,14,1,34,0,2,0,18,1,0,90,1,0,9,15.0,17,0,False,1,94.33333333333333,34,100
21,4.9,4,0,0,1,75,1,20,1,0,1,3,1,1,68,2,7,14,5.0,11,2,True,1,96.66666666666667,94,100
36,5.0,5,0,0,3,245,0,233,2,0,2,2,1,2,81,0,0,4,10.0,13,1,False,1,10.0,36,98
37,4.5,1,2,1,0,85,1,103,2,0,1,1,1,0,67,2,6,3,15.0,8,4,False,1,82.83333333333333,98,100
22,4.7,3,1,1,0,140,0,342,0,0,0,2,1,3,93,0,10,4,10.0,20,0,False,0,10.0,66,93
37,5.0,2,3,0,0,240,1,77,1,1,0,12,1,1,59,1,2,14,10.0,18,3,True,1,87.16666666666667,46,100
30,4.3,0,0,1,0,165,1,57,2,0,1,1,1,1,57,2,0,12,10.0,13,2,True,0,90.5,98,100
37,4.9,3,0,0,0,175,1,27,3,0,2,4,3,2,90,2,7,8,5.0,12,5,False,0,95.5,32,16
31,4.7,4,2,1,0,135,1,98,0,1,2,17,1,1,56,2,12,10,10.0,22,6,False,0,83.66666666666667,6,100
28,5.0,4,2,0,0,110,1,15,3,0,0,3,1,1,71,0,14,14,10.0,23,0,False,0,97.5,64,100
32,4.2,2,2,0,3,120,0,458,0,0,1,4,1,0,59,2,11,11,10.0,8,3,True,1,10.0,92,100
34,4.2,5,2,0,0,100,1,38,2,0,0,2,2,0,94,1,14,10,10.0,9,2,True,0,93.66666666666667,66,80
30,4.5,3,2,0,0,145,1,19,0,0,1,2,2,0,70,1,1,6,15.0,22,1,False,1,96.83333333333333,96,72
34,4.2,2,1,1,0,155,1,16,2,0,0,4,1,0,74,1,9,6,15.0,20,2,True,1,97.33333333333333,62,100
27,4.5,4,3,1,0,18,1,15,3,0,2,1,1,1,57,1,8,14,10.0,18,0,False,1,97.5,38,100
31,4.6,2,2,1,0,100,1,36,1,0,2,4,2,1,65,2,9,13,10.0,9,2,True,1,94.0,32,81
34,4.9,1,3,1,0,180,0,516,0,0,2,2,1,2,67,1,2,1,5.0,18,0,False,1,10.0,36,92
33,4.4,3,1,0,0,200,1,64,0,0,2,3,1,1,92,1,10,1,5.0,19,6,False,1,89.33333333333333,34,97
30,4.7,4,1,1,3,95,0,357,0,0,2,3,0,1,90,2,7,14,15.0,21,4,False,0,10.0,34,43
33,4.5,3,2,0,0,110,1,58,0,0,2,4,1,1,73,1,2,10,10.0,23,6,False,1,90.33333333333333,32,100
22,4.9,5,2,0,0,85,1,106,2,1,1,11,1,1,59,1,8,1,5.0,10,1,False,0,82.33333333333333,78,97
23,4.8,2,3,1,0,100,0,573,0,0,0,1,1,1,86,0,0,14,15.0,18,4,False,0,10.0,68,100
28,4.8,1,3,1,0,95,1,73,0,1,0,17,2,4,91,2,12,12,10.0,18,1,False,0,87.83333333333333,36,64
31,3.8,5,1,1,3,185,0,297,2,0,2,4,1,0,77,1,13,6,10.0,20,6,False,1,10.0,32,100
31,4.9,5,2,0,0,120,1,113,2,1,1,14,1,3,69,1,0,3,5.0,22,5,False,1,81.16666666666667,72,91
23,4.5,3,3,2,0,125,0,423,0,0,0,3,1,3,79,0,9,4,15.0,17,3,True,0,10.0,64,93
29,5.0,4,1,0,0,115,1,40,0,1,1,15,1,2,69,2,7,4,15.0,20,6,False,0,93.33333333333333,70,98
21,4.7,0,2,0,0,130,1,65,0,0,0,2,1,1,59,1,4,10,15.0,22,4,False,1,89.16666666666667,66,100
38,4.6,4,0,0,0,130,1,70,0,1,2,13,1,2,97,1,9,3,15.0,13,2,True,0,88.33333333333333,14,96
27,4.5,2,3,0,3,120,1,56,0,0,1,1,1,0,55,0,13,11,5.0,18,6,False,0,90.66666666666667,98,100
39,4.6,1,1,0,0,160,1,97,2,1,1,19,1,1,70,2,9,11,15.0,19,6,False,0,83.83333333333333,62,100
27,4.7,5,2,0,3,55,1,57,0,1,1,16,1,0,82,1,4,11,5.0,10,0,False,0,90.5,68,100
24,4.8,4,2,1,0,100,1,62,0,0,0,1,1,0,100,1,12,2,15.0,9,3,True,0,89.66666666666667,68,100
31,5.0,0,1,0,0,160,1,16,0,1,2,11,1,0,65,1,11,8,10.0,21,2,True,1,97.33333333333333,18,100
33,4.7,3,0,0,3,125,1,86,2,0,0,1,1,2,86,2,3,12,15.0,12,6,False,0,85.66666666666667,68,100
32,4.9,5,3,0,0,145,1,58,0,1,1,13,1,3,76,2,9,5,15.0,18,6,False,0,90.33333333333333,74,95
36,3.6,3,3,1,0,170,1,110,3,1,1,17,1,2,65,1,13,6,10.0,17,5,False,1,81.66666666666667,66,100
31,4.9,5,2,1,0,140,1,119,0,0,0,3,1,1,95,1,10,7,5.0,22,6,False,1,80.16666666666667,64,100
33,4.9,4,2,2,1,95,1,98,1,0,0,4,1,0,65,0,6,12,15.0,9,2,True,0,83.66666666666667,62,100
35,4.8,0,2,2,0,80,0,316,0,0,0,1,1,1,55,0,1,3,10.0,8,1,False,0,10.0,68,100
23,4.9,5,0,0,0,60,1,72,0,0,2,2,1,0,76,2,7,4,5.0,13,4,False,0,88.0,36,100
20,4.8,4,3,0,0,85,0,516,0,0,0,1,1,1,57,2,12,1,15.0,17,4,False,0,10.0,68,97
30,4.6,0,2,0,3,125,1,79,1,1,1,16,1,1,75,1,3,1,10.0,22,2,True,1,86.83333333333333,68,97
39,4.7,0,2,0,3,130,1,65,0,1,0,11,1,3,87,0,0,10,5.0,10,4,False,0,89.16666666666667,48,100
36,4.8,0,3,2,0,220,1,113,1,1,1,10,1,2,91,0,6,5,5.0,18,0,False,0,81.16666666666667,80,100
28,4.7,5,3,1,0,115,1,50,1,1,2,12,1,2,75,1,7,12,10.0,15,0,False,0,91.66666666666667,16,100
38,4.6,3,2,0,3,100,1,101,2,0,2,1,1,4,66,1,11,4,15.0,10,0,False,0,83.16666666666667,38,88
36,4.2,2,0,1,0,165,1,62,0,2,2,34,1,1,69,0,5,11,15.0,12,3,True,1,89.66666666666667,0,100
25,4.6,3,1,0,3,110,0,553,1,0,1,3,1,1,95,1,4,13,10.0,21,1,False,1,10.0,94,100
22,4.6,2,2,1,0,80,1,117,1,0,1,4,1,2,79,2,2,13,5.0,10,0,False,1,80.5,92,100
39,4.2,3,0,0,0,230,0,492,0,0,0,2,1,0,77,2,6,6,15.0,13,2,True,0,10.0,66,100
38,4.5,3,2,0,3,110,1,28,2,1,0,11,1,2,70,0,9,7,5.0,0,4,False,0,95.33333333333333,48,100
26,4.6,3,0,2,1,125,1,18,2,1,0,16,1,0,80,0,8,7,15.0,11,2,True,0,97.0,38,100
26,4.9,2,2,1,0,90,1,106,1,1,0,18,1,1,80,0,5,14,5.0,23,4,False,0,82.33333333333333,34,100
24,4.7,1,1,2,0,170,1,58,2,0,1,4,1,3,73,2,8,15,10.0,21,3,True,0,90.33333333333333,92,100
31,4.4,2,3,0,0,165,1,19,2,1,2,8,1,0,81,1,14,1,10.0,15,5,False,0,96.83333333333333,24,100
26,5.0,5,3,0,0,140,1,21,1,1,0,9,1,0,94,2,3,9,10.0,18,3,True,0,96.5,52,100
32,4.3,2,1,0,0,190,0,493,1,1,0,10,1,1,96,0,6,2,15.0,21,6,False,0,10.0,50,99
33,4.6,2,3,0,0,150,1,37,2,1,2,15,1,0,92,2,5,8,10.0,18,1,False,0,93.83333333333333,10,100
27,4.8,0,3,0,3,55,1,91,0,0,2,3,1,1,77,2,0,13,15.0,15,5,False,0,84.83333333333333,34,100
30,4.6,3,2,1,0,100,1,45,2,0,2,2,0,1,80,1,14,1,10.0,22,0,False,1,92.5,36,17
21,4.5,0,2,0,0,115,0,240,0,0,0,3,2,1,83,1,11,7,10.0,10,2,True,0,10.0,64,69
35,4.1,3,3,0,0,210,1,33,1,0,0,1,0,1,59,1,1,9,10.0,17,1,False,1,94.5,68,33
32,4.4,1,1,1,0,175,1,117,1,1,0,9,2,0,69,0,14,6,10.0,20,2,True,0,80.5,52,72
32,4.9,0,2,0,0,110,0,448,2,0,2,3,2,1,98,2,12,15,5.0,9,5,False,1,10.0,34,85
33,3.5,2,1,0,3,215,1,102,0,2,0,16,1,3,84,1,4,3,5.0,21,5,False,1,83.0,38,91
22,4.0,3,2,0,0,110,1,7,2,1,1,14,1,0,64,1,12,1,15.0,22,1,False,1,98.83333333333333,72,100
32,5.0,1,3,0,0,230,1,63,2,0,1,3,1,1,83,1,8,8,10.0,18,0,False,1,89.5,94,100
33,4.7,2,1,0,0,250,0,488,0,0,1,2,1,3,70,1,11,7,15.0,19,0,False,1,10.0,96,99
38,4.8,1,1,0,0,265,1,26,1,1,1,9,2,2,75,1,12,13,15.0,20,1,False,1,95.66666666666667,82,76
39,5.0,1,2,0,0,195,1,66,0,0,2,1,1,1,56,0,3,2,15.0,22,0,False,0,89.0,38,99
38,4.2,0,3,1,0,155,1,58,1,0,2,3,2,1,87,0,11,7,15.0,18,5,False,0,90.33333333333333,34,69
39,4.8,3,2,0,0,145,1,97,0,1,2,12,1,1,87,0,11,14,5.0,22,3,True,0,83.83333333333333,16,100
34,4.7,3,2,0,0,120,1,67,0,2,0,26,1,2,62,2,12,11,-1425.0,23,4,False,0,88.83333333333333,18,100
28,4.6,5,2,2,3,75,1,49,3,1,0,19,1,1,98,2,4,7,15.0,23,5,False,0,91.83333333333333,32,100
33,4.6,4,1,2,0,115,0,214,0,1,0,9,1,0,67,0,13,15,10.0,19,3,True,0,10.0,52,100
31,4.7,2,2,0,0,145,0,452,0,1,1,14,1,1,99,1,3,10,5.0,22,0,False,1,10.0,72,100
35,4.3,5,3,1,0,185,1,15,1,0,0,2,1,1,97,0,6,8,5.0,18,3,True,0,97.5,66,100
20,4.9,4,1,1,0,50,0,186,0,0,0,2,1,1,98,2,11,11,15.0,21,1,False,0,10.0,66,100
30,4.7,0,3,0,0,130,1,74,2,1,1,14,1,2,93,2,1,11,15.0,18,4,False,0,87.66666666666667,72,100
29,4.5,2,2,1,0,70,1,52,1,0,0,2,1,0,98,0,11,9,10.0,22,3,True,0,91.33333333333333,66,100
33,4.6,1,3,0,3,145,1,119,0,2,2,31,1,2,70,2,4,14,5.0,17,0,False,0,80.16666666666667,0,100
38,4.7,5,1,0,0,205,1,104,2,0,0,4,1,1,95,1,6,15,10.0,21,2,True,1,82.66666666666667,62,100
20,4.8,0,3,1,0,95,0,396,2,0,1,3,1,1,82,0,8,12,10.0,17,4,False,0,10.0,94,100
37,5.0,5,1,1,0,135,1,109,1,0,1,1,1,1,66,2,10,15,10.0,21,3,True,0,81.83333333333333,98,100
36,4.4,1,2,1,0,160,1,66,0,0,2,3,0,2,59,1,8,10,15.0,22,0,False,1,89.0,34,30
29,4.3,5,2,0,0,110,1,115,0,0,0,1,1,0,93,2,12,4,10.0,10,5,False,1,80.83333333333333,68,100
25,4.8,2,3,1,0,100,1,35,0,1,0,17,1,0,83,2,4,8,5.0,18,2,True,0,94.16666666666667,36,100
37,3.5,0,2,1,3,185,1,66,0,0,0,1,1,1,90,2,1,14,15.0,22,1,False,0,89.0,68,100
36,4.7,4,3,0,0,110,1,61,0,0,1,2,1,1,71,0,7,15,10.0,18,1,False,0,89.83333333333333,96,100
38,4.8,4,2,1,0,90,1,72,0,2,2,23,1,0,88,0,7,10,15.0,9,1,False,0,88.0,0,100
24,4.6,1,2,0,0,120,0,226,2,0,0,2,2,2,95,2,13,2,5.0,8,0,False,1,10.0,66,54
26,4.3,1,0,1,0,165,1,23,0,0,1,4,1,1,65,0,6,4,15.0,12,3,True,1,96.16666666666667,92,100
26,4.7,1,1,0,0,135,1,74,1,0,2,1,1,1,97,2,1,15,10.0,19,1,False,0,87.66666666666667,38,100
39,4.7,3,0,1,3,29,0,576,2,0,2,2,2,1,73,0,0,12,5.0,11,4,False,0,10.0,36,79
26,5.0,2,1,1,3,60,1,93,0,0,2,1,2,0,95,2,5,4,15.0,20,6,False,0,84.5,38,68
38,4.8,4,1,2,0,95,1,45,1,0,0,1,1,1,87,1,10,15,10.0,21,2,True,1,92.5,68,100
35,4.1,2,0,0,3,160,1,94,0,0,0,1,1,0,78,0,6,8,10.0,14,5,False,1,84.33333333333333,68,100
29,4.9,2,2,1,0,95,1,72,0,0,0,1,1,4,57,0,5,3,10.0,23,4,False,0,88.0,68,86
37,4.6,5,2,1,0,140,0,552,0,0,2,3,1,1,78,0,12,10,5.0,22,0,False,0,10.0,34,100
24,5.0,5,1,0,3,145,1,106,0,0,2,1,1,1,81,0,12,9,15.0,21,6,False,0,82.33333333333333,38,100
25,4.5,1,2,1,3,135,1,41,3,0,2,4,2,2,92,1,2,5,-1430.0,23,1,False,1,93.16666666666667,32,60
22,4.3,3,1,0,0,155,0,544,2,1,2,8,1,1,56,1,6,1,10.0,21,6,False,1,10.0,24,97
31,4.4,3,3,0,0,230,0,473,0,0,0,1,1,1,68,2,6,14,5.0,18,3,True,0,10.0,68,100
32,4.1,0,2,0,3,185,1,69,3,1,1,18,0,1,94,0,11,10,15.0,23,3,True,0,88.5,64,35
30,5.0,0,2,0,0,175,1,34,0,0,0,1,1,1,91,2,12,5,10.0,23,1,False,0,94.33333333333333,68,100
38,4.9,0,3,2,0,80,1,68,1,0,0,2,1,0,56,1,13,10,10.0,17,6,False,1,88.66666666666667,66,100
21,4.4,1,1,0,0,200,1,33,2,1,0,15,1,1,58,1,1,10,5.0,21,5,False,1,94.5,40,100
32,4.4,0,0,1,0,175,0,222,1,0,0,4,1,2,88,1,9,13,10.0,11,1,False,0,10.0,62,100
25,4.8,0,1,0,0,130,1,65,1,2,0,25,1,0,98,1,14,7,10.0,21,4,False,1,89.16666666666667,20,100
22,4.6,3,3,1,0,140,1,44,2,0,0,3,1,2,78,1,2,9,5.0,17,1,False,1,92.66666666666667,64,100
26,2.7,4,2,1,0,195,1,71,0,0,2,1,1,4,57,0,14,7,-1425.0,23,0,False,0,88.16666666666667,38,94
30,4.8,3,2,0,0,135,0,353,0,0,1,3,2,1,66,1,2,4,15.0,23,1,False,1,10.0,94,63
24,4.9,3,1,0,0,120,1,43,0,0,0,4,1,0,73,2,13,15,15.0,20,4,False,0,92.83333333333333,62,100
28,4.8,5,3,2,0,115,1,44,0,1,2,18,1,1,70,0,2,11,5.0,18,6,False,0,92.66666666666667,4,100
35,4.7,5,2,0,0,135,1,71,0,1,1,17,1,1,90,1,9,8,5.0,23,0,False,1,88.16666666666667,66,100
21,4.8,1,3,0,0,105,1,112,1,1,2,10,1,0,98,2,1,15,15.0,17,2,True,0,81.33333333333333,20,100
33,4.6,4,1,2,0,105,0,403,0,0,1,1,1,0,66,0,12,4,10.0,20,0,False,0,10.0,98,100
23,4.7,4,2,1,0,140,1,60,1,0,1,2,3,0,86,1,5,4,5.0,23,2,True,1,90.0,96,18
27,4.7,0,3,1,0,165,1,111,1,1,2,12,1,0,98,2,8,4,10.0,17,0,False,0,81.5,16,100
28,4.7,4,2,1,3,90,1,19,0,1,0,19,1,3,83,0,3,11,10.0,9,0,False,0,96.83333333333333,32,100
27,4.6,1,2,1,0,65,0,539,3,1,0,17,2,1,62,1,13,12,10.0,9,5,False,0,10.0,36,79
29,4.1,3,2,0,0,100,1,67,1,1,1,18,1,1,77,1,3,12,15.0,9,0,False,0,88.83333333333333,64,100
25,5.0,4,2,0,0,65,1,37,0,0,2,1,1,0,68,1,4,2,10.0,10,0,False,0,93.83333333333333,38,100
34,4.3,2,0,1,3,170,0,348,1,1,2,12,1,2,75,0,14,3,10.0,14,0,False,1,10.0,16,96
34,4.9,1,3,1,0,85,0,187,0,0,1,4,1,1,88,1,4,7,5.0,18,3,True,1,10.0,92,100
25,4.6,2,2,0,1,75,1,22,2,0,2,3,1,1,55,0,11,15,15.0,23,2,True,0,96.33333333333333,34,100
29,4.9,3,1,0,0,80,1,95,2,1,1,9,1,1,68,1,10,11,5.0,19,6,False,1,84.16666666666667,82,100
29,4.1,0,1,1,0,200,1,50,3,0,0,4,1,3,56,2,2,2,5.0,19,6,False,0,91.66666666666667,62,89
21,4.5,0,2,0,0,75,0,434,3,0,2,4,1,1,99,1,5,9,10.0,10,1,False,0,10.0,32,100
32,4.7,1,3,0,0,180,1,115,2,0,0,2,1,3,55,2,12,5,15.0,17,1,False,0,80.83333333333333,66,95
25,4.6,3,3,0,0,14,1,112,2,0,0,2,1,2,81,2,7,7,5.0,17,2,True,0,81.33333333333333,66,100
25,5.0,3,1,0,0,75,1,43,1,0,1,3,1,3,70,1,9,4,15.0,20,0,False,1,92.83333333333333,94,93
32,4.5,4,2,0,0,120,1,99,0,0,0,1,1,1,94,2,7,13,5.0,22,4,False,0,83.5,68,100
33,4.6,3,0,0,3,150,1,46,3,0,2,1,1,2,73,1,2,9,10.0,11,0,False,0,92.33333333333333,38,100
21,4.8,0,2,0,3,60,1,47,0,1,0,13,1,1,55,1,7,14,5.0,10,6,False,0,92.16666666666667,44,100
25,4.6,0,2,1,0,75,1,14,2,0,0,4,1,0,59,0,13,12,5.0,23,0,False,0,97.66666666666667,62,100
39,4.2,0,0,2,3,160,1,55,0,1,2,9,1,1,56,2,3,10,15.0,13,4,False,0,90.83333333333333,22,100
22,4.5,1,1,0,0,235,1,113,1,1,1,9,1,1,92,0,7,10,15.0,20,4,False,0,81.16666666666667,82,100
30,5.0,2,2,1,3,140,1,8,0,0,2,3,1,1,77,1,7,1,15.0,23,6,False,1,98.66666666666667,34,97
34,4.8,5,2,1,0,100,1,60,0,0,2,4,1,0,91,0,1,7,10.0,8,1,False,0,90.0,32,100
27,4.7,5,0,0,0,110,1,35,1,0,0,1,1,1,82,1,9,11,15.0,14,1,False,0,94.16666666666667,68,100
